Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
79		0.7012		0.8126		0.0000		0.3184		0.00032045
80		0.7057		0.8322		0.0000		0.2969		0.00031809
81		0.7002		0.7985		0.0000		0.3152		0.00031572
82		0.6994		0.7876		0.0000		0.3153		0.00031335
83		0.6945		0.7899		0.0000		0.3184		0.00031098
84		0.6974		0.8091		0.0000		0.3053		0.00030861
85		0.6929		0.7888		0.0000		0.3229		0.00030624
86		0.6920		0.7963		0.0000		0.3162		0.00030386
87		0.6880		0.7889		0.0000		0.3306		0.00030148
88		0.6880		0.8038		0.0000		0.3111		0.00029910
89		0.6893		0.8010		0.0000		0.3144		0.00029671
90		0.6844		0.8117		0.0000		0.3081		0.00029433
91		0.6832		0.8072		0.0000		0.3198		0.00029194
92		0.6833		0.7896		0.0000		0.3144		0.00028955
93		0.6818		0.8211		0.0000		0.3081		0.00028716
94		0.6785		0.8119		0.0000		0.3142		0.00028477
95		0.6760		0.7966		0.0000		0.3132		0.00028237
96		0.6723		0.7900		0.0000		0.3232		0.00027997
97		0.6753		0.7833		0.0000		0.3154		0.00027757
98		0.6695		0.7799		0.0000		0.3245		0.00027517
99		0.6707		0.7809		0.0000		0.3213		0.00027276
100		0.6693		0.7944		0.0000		0.3189		0.00027035
101		0.6646		0.7857		0.0000		0.3142		0.00026794
102		0.6643		0.7952		0.0000		0.3206		0.00026553
103		0.6625		0.7998		0.0000		0.3147		0.00026312
104		0.6577		0.7811		0.0000		0.3242		0.00026070
105		0.6588		0.7829		0.0000		0.3243		0.00025828
106		0.6600		0.7837		0.0000		0.3216		0.00025586
107		0.6529		0.7846		0.0000		0.3287		0.00025343
108		0.6575		0.7846		0.0000		0.3261		0.00025100
109		0.6493		0.7991		0.0000		0.3273		0.00024857
110		0.6496		0.7820		0.0000		0.3286		0.00024614
111		0.6500		0.7746		0.0000		0.3260		0.00024370
112		0.6475		0.8038		0.0000		0.3197		0.00024126
113		0.6440		0.7716		0.0000		0.3246		0.00023882
114		0.6456		0.7940		0.0000		0.3244		0.00023638
115		0.6385		0.7892		0.0000		0.3280		0.00023393
116		0.6383		0.7733		0.0000		0.3315		0.00023148
117		0.6346		0.7793		0.0000		0.3183		0.00022903
118		0.6373		0.7859		0.0000		0.3240		0.00022658
119		0.6374		0.7872		0.0000		0.3248		0.00022412
120		0.6269		0.7840		0.0000		0.3290		0.00022166
121		0.6309		0.7801		0.0000		0.3274		0.00021919
122		0.6320		0.7994		0.0000		0.3209		0.00021672
123		0.6291		0.7757		0.0000		0.3310		0.00021425
124		0.6242		0.8122		0.0000		0.3219		0.00021178
125		0.6200		0.8130		0.0000		0.3070		0.00020930
126		0.6209		0.8000		0.0000		0.3205		0.00020682
127		0.6225		0.7680		0.0000		0.3290		0.00020434
128		0.6198		0.7830		0.0000		0.3193		0.00020185
129		0.6151		0.7862		0.0000		0.3219		0.00019936
130		0.6145		0.7710		0.0000		0.3324		0.00019687
131		0.6121		0.7860		0.0000		0.3275		0.00019437
132		0.6069		0.7853		0.0000		0.3346		0.00019187
133		0.6095		0.7742		0.0000		0.3296		0.00018937
134		0.6090		0.7914		0.0000		0.3317		0.00018686
135		0.6054		0.7853		0.0000		0.3249		0.00018435
136		0.6026		0.7732		0.0000		0.3370		0.00018183
137		0.6025		0.7755		0.0000		0.3350		0.00017931
138		0.5979		0.7861		0.0000		0.3376		0.00017679
139		0.6006		0.7823		0.0000		0.3280		0.00017426
140		0.5923		0.7840		0.0000		0.3400		0.00017173
141		0.5950		0.7684		0.0000		0.3317		0.00016919
142		0.5915		0.7774		0.0000		0.3323		0.00016665
143		0.5903		0.7813		0.0000		0.3344		0.00016411
144		0.5883		0.7816		0.0000		0.3377		0.00016156
145		0.5862		0.7841		0.0000		0.3303		0.00015901
146		0.5798		0.7808		0.0000		0.3354		0.00015645
147		0.5826		0.7788		0.0000		0.3368		0.00015389
148		0.5829		0.7665		0.0000		0.3394		0.00015132
149		0.5771		0.8036		0.0000		0.3231		0.00014875
150		0.5770		0.7885		0.0000		0.3328		0.00014617
151		0.5742		0.7722		0.0000		0.3376		0.00014359
152		0.5736		0.7809		0.0000		0.3353		0.00014100
153		0.5676		0.7814		0.0000		0.3370		0.00013841
154		0.5692		0.7730		0.0000		0.3384		0.00013581
155		0.5679		0.7670		0.0000		0.3370		0.00013321
156		0.5629		0.7819		0.0000		0.3394		0.00013060
157		0.5602		0.7701		0.0000		0.3381		0.00012798
158		0.5617		0.7865		0.0000		0.3330		0.00012536
159		0.5567		0.7881		0.0000		0.3321		0.00012273
160		0.5579		0.8035		0.0000		0.3299		0.00012010
161		0.5509		0.7902		0.0000		0.3356		0.00011746
162		0.5524		0.7821		0.0000		0.3412		0.00011482
163		0.5491		0.7747		0.0000		0.3418		0.00011216
164		0.5473		0.7864		0.0000		0.3318		0.00010950
165		0.5462		0.7689		0.0000		0.3464		0.00010684
166		0.5445		0.7677		0.0000		0.3429		0.00010416
167		0.5415		0.7750		0.0000		0.3318		0.00010148
168		0.5375		0.7990		0.0000		0.3354		0.00009879
169		0.5344		0.7781		0.0000		0.3434		0.00009609
170		0.5350		0.7808		0.0000		0.3426		0.00009338
171		0.5322		0.7728		0.0000		0.3440		0.00009067
172		0.5290		0.7806		0.0000		0.3418		0.00008794
173		0.5263		0.7840		0.0000		0.3386		0.00008521
174		0.5272		0.7686		0.0000		0.3401		0.00008247
175		0.5208		0.7823		0.0000		0.3393		0.00007971
176		0.5206		0.7929		0.0000		0.3456		0.00007695
177		0.5187		0.7812		0.0000		0.3436		0.00007417
178		0.5166		0.7815		0.0000		0.3403		0.00007138
179		0.5154		0.7743		0.0000		0.3384		0.00006858
180		0.5114		0.7752		0.0000		0.3437		0.00006577
181		0.5081		0.7732		0.0000		0.3426		0.00006295
182		0.5084		0.7737		0.0000		0.3432		0.00006011
183		0.5053		0.7667		0.0000		0.3480		0.00005725
184		0.5035		0.7781		0.0000		0.3453		0.00005438
185		0.5009		0.7768		0.0000		0.3449		0.00005149
186		0.4988		0.7629		0.0000		0.3487		0.00004859
187		0.4965		0.7648		0.0000		0.3451		0.00004566
188		0.4942		0.7706		0.0000		0.3445		0.00004272
189		0.4914		0.7874		0.0000		0.3472		0.00003975
190		0.4898		0.7731		0.0000		0.3446		0.00003675
191		0.4871		0.7731		0.0000		0.3473		0.00003373
192		0.4844		0.7849		0.0000		0.3454		0.00003068
193		0.4838		0.8006		0.0000		0.3469		0.00002759
194		0.4815		0.7709		0.0000		0.3507		0.00002447
195		0.4799		0.7817		0.0000		0.3475		0.00002130
196		0.4775		0.7672		0.0000		0.3559		0.00001808
197		0.4754		0.7786		0.0000		0.3488		0.00001479
198		0.4722		0.7702		0.0000		0.3512		0.00001141
199		0.4717		0.7805		0.0000		0.3489		0.00000792
200		0.4700		0.7819		0.0000		0.3497		0.00000425
